"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"North America","NAC","Population ages 15-64, female","SP.POP.1564.FE.IN","60086265","60921105","61851026","62858128","63919277","64953638","66009911","67082592","68137743","69212302","70458613","71897661","73217362","74473684","75739756","77107339","78386361","79756992","81160250","82530631","83713310","84767032","85711653","86526089","87245024","87947411","88600804","89264253","89936768","90678474","91544236","92536304","93596930","94645535","95691180","96797621","97930746","99241736","100599848","101979407","103343805","104718224","105981717","107177472","108466102","109782711","110865239","112011851","113163958","114174259","115029187","115713690","116387054","116953587","117493525","117920382","118356848","",
"Namibia","NAM","Population ages 15-64, female","SP.POP.1564.FE.IN","166494","169808","173286","176973","180991","185400","189517","194081","199058","204365","209953","215492","221279","227221","233234","239250","243476","247929","252577","257372","262399","267696","273400","280027","288206","298321","314061","331770","350781","370205","389346","405003","420323","435534","451046","467196","483257","500194","517364","534016","549702","560951","571030","580538","590233","600601","610814","621651","633355","646022","659687","676228","693659","711691","730083","748590","765800","",
"New Caledonia","NCL","Population ages 15-64, female","SP.POP.1564.FE.IN","21314","21875","22415","22970","23566","24188","25001","25852","26730","28010","30189","32294","33692","34451","35186","35801","36136","36825","37523","38115","38826","39912","41017","42108","43315","44649","45976","47550","49228","50884","52638","54550","56299","58028","59835","61485","62726","64110","65554","67028","68511","70086","71671","73039","74258","75487","76927","77998","79381","80424","82102","83689","85611","87187","89082","90963","92709","",
"Niger","NER","Population ages 15-64, female","SP.POP.1564.FE.IN","940952","962960","988690","1016927","1046041","1075297","1098328","1122763","1148744","1176965","1207922","1233124","1262292","1294999","1330668","1369046","1400867","1436629","1476153","1519368","1566191","1604760","1648697","1697033","1749082","1804799","1851200","1904293","1963216","2027080","2095608","2156708","2223789","2296521","2375007","2459175","2531411","2611871","2698804","2790404","2885907","2969348","3060449","3158106","3261673","3371159","3473860","3585041","3704743","3833589","3972043","4107886","4255447","4413964","4582771","4761746","4942637","",
"Nigeria","NGA","Population ages 15-64, female","SP.POP.1564.FE.IN","12591657","12795664","13029046","13286262","13562088","13854185","14094662","14362881","14656104","14971419","15307183","15599480","15915668","16261508","16645129","17069765","17473039","17932763","18430920","18945510","19464187","19878590","20307153","20756792","21240077","21766225","22272922","22835216","23447925","24103878","24798454","25447105","26143012","26883709","27665686","28485089","29233075","30028635","30865322","31734149","32628255","33422717","34258698","35133670","36046745","36997158","37865287","38793515","39776407","40808107","41885861","42929346","44028713","45189738","46421720","47727778","48999002","",
"Nicaragua","NIC","Population ages 15-64, female","SP.POP.1564.FE.IN","451433","461261","470208","479270","490131","503694","518907","536216","555477","576142","597752","618042","639443","661659","684361","707419","729182","751702","774690","797955","821466","844553","867700","891122","915243","940395","965922","992802","1020982","1050342","1080889","1114313","1148947","1184706","1221615","1259585","1298346","1337768","1377605","1417459","1457107","1496896","1536234","1575137","1613588","1651604","1691160","1729733","1767528","1805043","1842443","1879862","1917605","1954683","1989686","2021947","2054141","",
"Netherlands","NLD","Population ages 15-64, female","SP.POP.1564.FE.IN","3540524","3583155","3642092","3706036","3768856","3827879","3879067","3921696","3959201","4003079","4054107","4108820","4160805","4209952","4262176","4323904","4383806","4438828","4497837","4562703","4633857","4702612","4760331","4812281","4860858","4906750","4945920","4985467","5021264","5050344","5080092","5113541","5142880","5167132","5185954","5199795","5214311","5233891","5261044","5292170","5326424","5364912","5395611","5416602","5432035","5443419","5445257","5455537","5476217","5498496","5512138","5518493","5511127","5494907","5483805","5482024","5483772","",
"Norway","NOR","Population ages 15-64, female","SP.POP.1564.FE.IN","1127457","1133961","1143392","1153901","1163925","1172607","1180531","1187209","1192920","1198705","1204525","1209665","1217255","1225190","1232532","1239164","1245884","1252449","1259034","1265802","1272974","1281978","1291123","1299706","1307437","1314896","1321322","1329072","1337370","1343380","1347834","1353745","1361035","1368479","1375625","1382306","1389322","1397289","1406559","1417871","1429606","1440515","1452822","1466234","1479289","1492559","1508388","1526775","1547589","1567809","1586725","1603841","1620989","1636082","1649503","1660660","1670058","",
"Nepal","NPL","Population ages 15-64, female","SP.POP.1564.FE.IN","2929547","2960457","2987489","3015542","3053016","3103829","3150733","3211634","3282787","3358006","3433839","3494824","3559973","3628401","3700183","3775595","3840430","3910110","3984655","4064640","4150495","4227736","4313352","4406209","4505088","4609467","4707548","4813493","4926114","5044325","5167499","5276694","5392075","5515625","5650147","5797135","5955668","6127887","6307864","6488754","6666207","6809974","6948468","7084795","7223456","7368677","7538171","7709826","7885457","8068940","8262717","8483901","8714347","8945701","9165560","9366850","9570357","",
"Nauru","NRU","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 15-64, female","SP.POP.1564.FE.IN","684064","696653","715990","733451","752311","767711","783904","799739","808490","818063","832159","848511","867500","888947","912932","937471","948739","956723","963638","966724","974083","986576","1003406","1023183","1038227","1051211","1055637","1069721","1077322","1085895","1097567","1152740","1164640","1177295","1192457","1210125","1229739","1247157","1260585","1270372","1281236","1294368","1322181","1353368","1378289","1398299","1417135","1431307","1443503","1456929","1470960","1477197","1480716","1487663","1505524","1528894","1555865","",
"OECD members","OED","Population ages 15-64, female","SP.POP.1564.FE.IN","249361980","252493925","255531443","258827109","262214750","265519821","268519621","271515257","274277282","277711852","280833125","284281713","287805740","291074627","294848296","298647459","301774922","305261159","308983724","312906481","316899116","321040068","325091983","328996254","332684541","336229778","339342802","342390158","345421821","348543348","351771355","355117733","358466816","361654506","364750898","367898010","370859658","373978166","377083828","380175557","383122216","386303048","389405939","392450573","395506861","398561836","401513814","404591211","407750601","410424888","412585903","413829223","415409929","416889197","418287245","419482040","420896265","",
"Oman","OMN","Population ages 15-64, female","SP.POP.1564.FE.IN","152117","155061","158397","162031","165855","169839","173511","177478","181761","186436","191575","196923","202913","209550","216758","224490","233141","242165","251742","262127","273350","284318","296405","308982","321331","333177","342524","351170","359501","368233","377977","388666","400442","413734","428709","445298","465281","486988","509460","531960","554296","573384","594032","616134","639252","662864","688232","711868","735076","760036","788222","822342","859867","898259","935127","969519","999647","",
"Other small states","OSS","Population ages 15-64, female","SP.POP.1564.FE.IN","2707797","2743270","2781992","2824553","2872462","2925154","2970721","3021134","3076762","3135427","3196532","3259557","3325475","3392997","3462791","3536000","3601666","3671619","3744610","3822225","3904930","3987414","4076697","4169747","4267288","4371573","4476565","4589983","4706842","4823796","4937073","5044324","5142278","5237940","5340157","5449361","5552717","5666402","5788627","5922886","6059415","6191086","6326805","6467083","6614416","6770941","6943947","7124852","7310060","7491506","7676555","7853276","8035420","8218395","8399033","8577932","8746565","",
"Pakistan","PAK","Population ages 15-64, female","SP.POP.1564.FE.IN","11379088","11636318","11925052","12231931","12541316","12847747","13131317","13418940","13717073","14039187","14393913","14749863","15144407","15577133","16044778","16546276","17080974","17656724","18272996","18930677","19628818","20340791","21103528","21903529","22723443","23551893","24310821","25073528","25844788","26638366","27463628","28204717","29002266","29847165","30725022","31633158","32589825","33571063","34590188","35671977","36827175","37978071","39219349","40525536","41847676","43155785","44465061","45722466","46959108","48227087","49548153","50771444","52082257","53436271","54772682","56065308","57304127","",
"Panama","PAN","Population ages 15-64, female","SP.POP.1564.FE.IN","290044","298016","306483","315403","324773","334595","344373","354705","365596","377047","389069","401344","414201","427629","441702","456426","471347","487083","503447","520225","537301","554617","572140","589956","608230","627006","646363","666112","686227","706653","727339","747997","769185","790703","812244","833645","855326","876685","897913","919364","941228","962451","984430","1006868","1029258","1051375","1073766","1095751","1117635","1139854","1162569","1185134","1208216","1231566","1254797","1277678","1299820","",
"Peru","PER","Population ages 15-64, female","SP.POP.1564.FE.IN","2652731","2713240","2777517","2846413","2921667","3004171","3080669","3166880","3260976","3360520","3464369","3562883","3667889","3779274","3897152","4021551","4147032","4277498","4413536","4556641","4707322","4848879","5002456","5164187","5328234","5491611","5654562","5813532","5971975","6135966","6307977","6469287","6640426","6816682","6990692","7158570","7314094","7464506","7611519","7758402","7907375","8058579","8208595","8360217","8515331","8673501","8832072","8995661","9162092","9327707","9490009","9648265","9803165","9954576","10103866","10251406","10390638","",
"Philippines","PHL","Population ages 15-64, female","SP.POP.1564.FE.IN","6537071","6738971","6930576","7124887","7342821","7593928","7841304","8121342","8426661","8742539","9061064","9378684","9703033","10034552","10376072","10728990","11080490","11441020","11812694","12198358","12599503","13003243","13427388","13867645","14317591","14773663","15227501","15685464","16151529","16633387","17135140","17631384","18152154","18691231","19238494","19788949","20339430","20886851","21439081","22006473","22591972","23176640","23777275","24381072","24976503","25565954","26162779","26760902","27391104","28064328","28763244","29369166","30004519","30645340","31272281","31880123","32475231","",
"Palau","PLW","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 15-64, female","SP.POP.1564.FE.IN","525877","535052","544307","554181","565539","578774","591871","607034","623818","641500","659682","676903","694862","713610","733318","754096","774351","795835","818508","842375","867450","892428","918922","946730","975698","1005774","1035236","1066191","1098569","1132250","1167201","1202807","1239348","1277072","1316233","1356832","1396626","1437845","1480212","1523437","1567380","1609141","1652701","1697615","1743431","1790064","1837548","1885503","1934499","1985504","2038930","2092117","2148025","2206014","2264902","2324030","2382461","",
"Poland","POL","Population ages 15-64, female","SP.POP.1564.FE.IN","9381984","9440361","9547938","9708688","9892304","10040459","10197848","10367036","10533117","10688662","10807260","10903357","11059375","11224272","11378780","11512543","11613737","11692805","11738430","11784534","11853320","11929888","12017398","12111837","12200715","12274018","12326035","12370459","12405149","12442389","12492568","12559295","12619492","12679902","12752137","12836160","12905539","13000579","13108414","13210837","13167717","13248460","13313389","13367440","13424192","13486802","13539959","13590399","13638661","13672745","13631294","13593692","13537867","13459008","13360176","13245878","13133560","",
"Pre-demographic dividend","PRE","Population ages 15-64, female","SP.POP.1564.FE.IN","51780761","52700164","53712034","54818534","56032552","57358861","58491238","59780558","61199861","62715619","64310275","65685472","67179322","68799889","70564733","72481460","74272239","76261432","78397277","80623617","82910669","84861129","86914950","89085381","91395620","93865466","96157027","98665156","101397799","104365230","107568220","110756345","114239150","117945833","121792130","125726697","129248865","132896407","136701996","140710499","144946741","149004333","153367153","157990493","162821421","167828306","172584883","177573879","182804148","188303149","194092214","199922803","206119872","212651619","219476994","226570818","233669634","",
"Puerto Rico","PRI","Population ages 15-64, female","SP.POP.1564.FE.IN","633855","657824","683972","710080","733709","754040","763388","772083","780770","791152","804380","827316","853580","881309","908323","933449","952657","969760","985633","1000859","1015484","1028215","1040300","1052700","1066241","1081364","1098184","1115598","1133172","1150168","1166081","1179743","1192026","1206093","1221072","1236166","1252907","1268095","1279314","1289354","1295779","1300145","1303117","1305155","1307037","1307232","1303191","1297751","1293209","1289656","1286330","1271295","1255832","1241506","1221415","1199868","1177347","",
"Korea, Dem. People’s Rep.","PRK","Population ages 15-64, female","SP.POP.1564.FE.IN","3721236","3753730","3843988","3961678","4057173","4107785","4203863","4225993","4214701","4232841","4307109","4364249","4489996","4655836","4814745","4943936","5072414","5179448","5276190","5383127","5510244","5679440","5840658","6002530","6174296","6357295","6493895","6661977","6841276","7001360","7128424","7255651","7344118","7406121","7466343","7536855","7597589","7670897","7751770","7827738","7892837","7955671","8008635","8055531","8103858","8157090","8204552","8259884","8320275","8379888","8436010","8490991","8538452","8585326","8642642","8715023","8792444","",
"Portugal","PRT","Population ages 15-64, female","SP.POP.1564.FE.IN","2915684","2936044","2953618","2961255","2958266","2942460","2910726","2888856","2877272","2852305","2824381","2816307","2810382","2805924","2840006","2947003","3025097","3054966","3089255","3125619","3164149","3202627","3234076","3261447","3286976","3309817","3325737","3339282","3351921","3363699","3371991","3378704","3388864","3403741","3421799","3440932","3457657","3477171","3498030","3518719","3540983","3560839","3572303","3576127","3576433","3578316","3576423","3579699","3584685","3589117","3590868","3583125","3565794","3542016","3516720","3493831","3475552","",
"Paraguay","PRY","Population ages 15-64, female","SP.POP.1564.FE.IN","483446","496209","508548","520920","533938","547887","563497","579941","596990","614292","631707","650332","669528","689193","709048","729019","752289","774635","796903","820218","845060","871016","899029","928358","957844","986930","1015684","1044780","1074220","1104267","1135146","1165920","1197286","1229720","1263761","1299664","1336397","1374532","1413987","1454669","1496472","1537249","1580053","1623776","1666679","1707735","1747408","1783426","1817465","1852133","1888725","1925285","1964611","2005120","2044145","2080251","2115903","",
"West Bank and Gaza","PSE","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482172","503846","526652","550613","575807","602373","629530","659172","677978","698151","720125","743559","767922","793830","821697","851331","883221","916385","953769","992370","1031944","1072110","1114116","1156990","1199879","1242350","1284559","",
"Pacific island small states","PSS","Population ages 15-64, female","SP.POP.1564.FE.IN","202772","209608","217030","224814","232801","240926","248530","256318","264367","272737","281450","289518","297705","306108","314826","323881","332129","340652","349524","358697","368211","377411","387080","396559","405308","413187","419972","425904","431597","437727","444777","453098","462187","472031","482383","492851","501314","510116","518921","527348","535413","546200","556241","566005","576041","586572","595590","605205","615315","625753","636413","644662","653644","662991","672195","681192","691430","",
"Post-demographic dividend","PST","Population ages 15-64, female","SP.POP.1564.FE.IN","244871768","247695499","250407081","253314415","256238776","259059506","261523421","263938305","266096947","268885622","271364383","274262277","277101273","279614819","282618736","285621072","287964621","290659582","293604851","296779703","299954585","303267627","306437707","309405791","312112123","314592046","316627691","318579343","320489486","322427628","324337134","326189926","328158055","330033854","331734850","333510070","335206743","337136589","339068903","340990004","342809655","344718779","346472805","348170561","349960788","351774716","353424776","355259575","357205605","358599252","359495513","359352190","359621693","359759898","359783830","359639198","359720806","",
"French Polynesia","PYF","Population ages 15-64, female","SP.POP.1564.FE.IN","20387","21036","21589","22079","22622","23293","24149","25062","25980","26881","27782","28871","30078","31364","32679","33990","35382","36707","38035","39445","41019","42492","44162","46025","47964","49855","51585","53192","54659","56030","57358","58439","59561","60753","62024","63422","65226","67076","69041","71156","73395","75360","77440","79543","81486","83187","84657","85930","87079","88166","89199","90172","90964","91672","92412","93251","94215","",
"Qatar","QAT","Population ages 15-64, female","SP.POP.1564.FE.IN","10409","11035","11757","12550","13404","14295","15243","16244","17283","18369","19523","20760","22138","23690","25457","27436","30268","33383","36783","40495","44499","48794","53427","58341","63446","68597","72924","77372","81712","85710","89281","92860","95755","98341","101071","104199","107813","112054","116939","122453","128690","137371","147043","158123","171157","186476","208152","231797","256844","282791","309259","335938","363210","389316","412950","433838","452029","",
"Romania","ROU","Population ages 15-64, female","SP.POP.1564.FE.IN","6069571","6106048","6152262","6212318","6273406","6323208","6416137","6526379","6603896","6668414","6758343","6789562","6856603","6933344","6994929","7043866","7098429","7089089","7058398","7036458","7067927","7120394","7201533","7304789","7398667","7474237","7543073","7575038","7595696","7624667","7657047","7587826","7549847","7589608","7625097","7640472","7661290","7656087","7642966","7639158","7651103","7545116","7423594","7395431","7377283","7348996","7312688","7205183","7079588","7010481","6954667","6907459","6861480","6816971","6765584","6700031","6629313","",
"Russian Federation","RUS","Population ages 15-64, female","SP.POP.1564.FE.IN","43196670","43295758","43578942","44008105","44491377","44979128","45306298","45647355","46001523","46369095","46739739","47203176","47613760","47978442","48307527","48603554","48777081","48984820","49208974","49426742","49634618","49888528","50096260","50254760","50468504","50671800","50742464","50816462","50882810","50933590","50904843","50778129","50635157","50497254","50457941","50613155","50952870","51338594","51768358","52138036","52426581","52482515","52496591","52509943","52579524","52711127","52783295","53002593","53263208","53442094","53468300","53363293","53159321","52880071","52563624","52219042","51742123","",
"Rwanda","RWA","Population ages 15-64, female","SP.POP.1564.FE.IN","738913","744700","751623","760594","772495","788143","812667","841709","874329","909323","945643","976621","1009125","1043006","1078106","1114437","1146999","1181598","1218097","1256463","1296634","1330696","1365914","1404471","1449062","1500591","1562877","1634269","1701898","1752535","1780921","1757132","1710134","1663813","1646218","1673607","1729492","1832332","1956796","2077728","2182565","2280911","2362594","2434404","2502288","2570618","2641142","2710363","2779312","2851470","2928778","3005509","3089302","3178653","3270710","3364136","3462420","",
"South Asia","SAS","Population ages 15-64, female","SP.POP.1564.FE.IN","154685828","157084969","159593480","162273093","165368093","168892948","172164927","175955517","180179643","184679549","189387171","193712873","198324700","203244127","208469724","214023701","219243676","224881732","230878997","237159643","243657138","249642458","255953881","262531844","269388127","276525307","283145580","290203311","297629011","305352546","313342171","321009445","329020829","337366664","346044961","355047567","363889074","373003760","382395383","392059377","401961646","411404585","421177805","431169005","441226615","451260581","460848044","470390242","479930027","489592342","499455025","509006129","518885394","528925561","538867129","548548200","558050874","",
"Saudi Arabia","SAU","Population ages 15-64, female","SP.POP.1564.FE.IN","1074396","1104103","1137267","1173163","1211004","1250476","1288452","1329407","1373737","1421990","1474630","1532231","1595450","1663685","1736389","1813198","1886903","1966535","2053866","2151004","2259306","2393883","2540695","2695108","2852244","3008244","3125633","3237597","3343044","3444383","3547350","3664252","3786932","3919296","4065064","4224793","4435963","4648877","4854242","5047095","5230762","5428307","5624935","5825109","6034213","6254502","6502058","6763521","7035521","7314027","7597208","7933028","8270177","8597588","8900574","9169561","9384885","",
"Sudan","SDN","Population ages 15-64, female","SP.POP.1564.FE.IN","1961180","2012558","2068218","2127857","2191209","2258126","2320895","2388733","2461127","2537501","2617607","2693716","2775257","2862486","2955914","3055874","3156407","3265162","3381502","3504918","3635113","3763647","3901278","4046477","4197474","4353537","4503262","4658479","4823358","5002874","5199510","5418168","5652609","5894945","6135248","6366645","6547772","6721433","6892105","7065657","7247043","7436378","7634788","7840726","8052900","8269933","8469978","8675318","8887727","9109218","9342098","9590725","9855811","10136353","10430524","10736351","11044798","",
"Senegal","SEN","Population ages 15-64, female","SP.POP.1564.FE.IN","866507","883967","902456","922460","945065","970870","993211","1019607","1049489","1081940","1116394","1144605","1176016","1209744","1244982","1281227","1304726","1330569","1358817","1389703","1423652","1456818","1493932","1534939","1580118","1629554","1677205","1730787","1789169","1850905","1915304","1979774","2046868","2116616","2189524","2265782","2336031","2410407","2488663","2570125","2654476","2737353","2824029","2914209","3007636","3104005","3197598","3294287","3394350","3498258","3606155","3713280","3825751","3942337","4061941","4184246","4306499","",
"Singapore","SGP","Population ages 15-64, female","SP.POP.1564.FE.IN","413913","424540","436167","450031","466608","484306","505176","525461","544050","562606","582713","604924","627349","650388","673127","695671","715973","739019","761915","784140","804001","853436","897907","913418","935090","942610","950459","976893","1015138","1056265","1104701","1136263","1165557","1186883","1216701","1249475","1295837","1340166","1390757","1407150","1435666","1484746","1506926","1491894","1516786","1557720","1610183","1682705","1781463","1844697","1885833","1925422","1969908","1996155","2014565","2029563","2046293","",
"Solomon Islands","SLB","Population ages 15-64, female","SP.POP.1564.FE.IN","29490","30452","31431","32403","33378","34383","35495","36640","37846","39140","40503","41591","42700","43833","45006","46274","47950","49782","51724","53677","55627","57505","59401","61348","63424","65687","68056","70561","73236","76082","79101","81993","85097","88358","91665","94968","98101","101273","104509","107861","111362","114843","118415","122051","125727","129457","133049","136637","140207","143758","147365","150841","154490","158292","162220","166261","170448","",
"Sierra Leone","SLE","Population ages 15-64, female","SP.POP.1564.FE.IN","677522","684107","691997","701120","711506","723144","730303","739599","750642","762873","775965","785001","795468","807323","820750","835845","847442","861609","877814","895358","913887","929123","945325","963409","984646","1009487","1034319","1063533","1093531","1119966","1140576","1145370","1144007","1140193","1138315","1141137","1143218","1151773","1168349","1194581","1230800","1276489","1335555","1402112","1469197","1532570","1582850","1627874","1670406","1714223","1761673","1806019","1854278","1905769","1959344","2014377","2069085","",
"El Salvador","SLV","Population ages 15-64, female","SP.POP.1564.FE.IN","734345","750799","768144","786603","806761","828886","849008","871549","896111","922139","949327","976930","1005180","1033997","1063476","1093650","1123092","1152630","1181825","1210379","1238343","1265052","1291620","1318021","1344294","1370671","1402091","1432882","1463518","1494622","1526333","1561655","1596915","1631276","1663726","1693705","1719201","1743392","1766078","1787425","1807934","1828280","1848710","1869541","1890977","1913176","1940072","1965761","1991256","2017768","2045621","2072888","2102333","2132168","2159703","2183592","2206392","",
"San Marino","SMR","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 15-64, female","SP.POP.1564.FE.IN","756993","768939","782832","798525","815876","834761","851831","872490","894378","914757","932729","938563","942331","954413","987273","1046501","1140128","1263973","1398515","1521890","1622479","1682410","1712674","1726691","1740564","1763968","1790128","1825668","1864962","1900842","1929613","1937097","1940371","1945039","1957480","1981110","2015862","2065039","2123582","2186436","2250627","2305234","2364737","2428962","2497444","2570306","2648820","2730831","2817472","2911014","3012212","3108460","3213988","3326528","3442475","3560098","3673853","",
"Serbia","SRB","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2531013","2529367","2543641","2560204","2571724","2535758","2533564","2524481","2511013","2497304","2485053","2483528","2486066","2487911","2491536","2495191","2496406","2499299","2501082","2499621","2492680","2470793","2451835","2429446","2405861","2380970","2352429","",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 15-64, female","SP.POP.1564.FE.IN","62510662","63685390","64976233","66379781","67903954","69552411","70978415","72581662","74337159","76212691","78190733","79948481","81850522","83892865","86080730","88415469","90566558","92911530","95421233","98072518","100855137","103381420","106117193","109048438","112168858","115474554","118580252","121926316","125501358","129303290","133333811","137219297","141383758","145786489","150376966","155116733","159390775","163866301","168539288","173423128","178524272","183213451","188237368","193532825","199067367","204829138","210437211","216352073","222564366","229073731","235877415","242688508","249842748","257329824","265144525","273283364","281437284","",
"South Sudan","SSD","Population ages 15-64, female","SP.POP.1564.FE.IN","814612","828045","845430","865232","885257","904459","919019","933709","949106","966490","986595","1003489","1024023","1047713","1073734","1101628","1126030","1152805","1182651","1216648","1255156","1292807","1335403","1380182","1423642","1463576","1491979","1515947","1533718","1543688","1545690","1522752","1492972","1465288","1449986","1452874","1483479","1538606","1609673","1686761","1763620","1831891","1901478","1975000","2055801","2145791","2243582","2350225","2462993","2578883","2695827","2803815","2912187","3021227","3131265","3242716","3349267","",
"Sub-Saharan Africa","SSF","Population ages 15-64, female","SP.POP.1564.FE.IN","62522585","63697440","64988338","66391929","67916206","69564856","70990979","72594416","74350147","76225908","78204175","79962265","81864702","83907333","86095554","88430768","90582277","92927728","95437692","98089286","100872226","103398914","106134973","109066375","112187078","115493105","118598929","121945842","125520997","129323080","133353711","137239794","141404629","145808041","150399329","155139662","159414185","163890168","168563848","173448395","178549953","183239599","188264702","193560134","199094796","204856879","210465350","216380156","222592903","229102278","235906785","242717489","249872483","257360603","265176199","273316013","281470328","",
"Small states","SST","Population ages 15-64, female","SP.POP.1564.FE.IN","4030788","4083928","4141865","4204983","4274246","4348478","4412115","4479994","4553126","4630242","4711749","4807301","4906081","5007313","5112432","5222758","5328440","5439344","5553275","5670290","5790551","5914124","6042292","6172149","6305655","6445835","6578968","6721504","6867446","7011795","7150706","7290996","7420423","7547257","7682398","7826730","7963092","8110862","8267248","8434308","8602289","8773513","8947797","9125988","9310972","9505049","9715100","9932841","10155138","10374030","10596554","10806881","11023861","11241546","11454700","11662815","11859691","",
"Sao Tome and Principe","STP","Population ages 15-64, female","SP.POP.1564.FE.IN","16643","16412","16254","16198","16310","16614","16587","16748","17052","17425","17815","18245","18693","19177","19735","20349","20858","21403","22001","22676","23404","23715","24134","24583","24984","25309","25825","26183","26496","26938","27575","28225","29092","30078","31012","31827","32636","33295","33893","34570","35391","36244","37272","38400","39530","40616","41687","42757","43840","44939","46073","47336","48596","49889","51248","52695","54183","",
"Suriname","SUR","Population ages 15-64, female","SP.POP.1564.FE.IN","70993","72641","74471","76416","78456","80602","82427","84449","86516","88401","89941","90599","90526","89950","89214","88643","90595","92880","95485","98164","100647","103052","104889","106408","108009","109917","111783","114444","117521","120495","123069","125451","127451","129194","130953","132872","135257","137809","140516","143291","146049","148250","150353","152414","154526","156755","159238","161873","164623","167382","170087","172658","175167","177603","179955","182223","184254","",
"Slovak Republic","SVK","Population ages 15-64, female","SP.POP.1564.FE.IN","1273501","1310017","1320778","1330804","1343971","1360484","1376818","1395961","1416674","1437523","1451938","1465303","1483161","1500906","1518181","1534474","1546385","1557922","1569060","1581378","1593665","1608239","1627047","1646612","1664256","1678880","1691429","1699655","1706694","1715518","1727858","1734294","1744275","1763396","1783817","1802381","1817557","1833034","1848259","1863641","1875209","1886596","1899879","1911689","1923356","1934207","1940358","1945481","1949797","1952667","1952174","1948234","1943974","1936680","1926748","1914338","1901492","",
"Slovenia","SVN","Population ages 15-64, female","SP.POP.1564.FE.IN","537198","540256","543586","548395","553820","559724","566021","572519","577625","580397","583086","586376","588957","591360","592464","596976","604955","612228","619364","626798","634089","637656","642146","650431","658135","665117","674942","683415","685053","685807","687921","688378","688428","688503","689261","690256","689957","688251","685518","685094","686948","688670","691112","693323","694631","695055","694723","694250","689888","690680","688900","685774","683781","681590","678384","673765","668547","",
"Sweden","SWE","Population ages 15-64, female","SP.POP.1564.FE.IN","2456706","2468675","2485596","2503714","2524398","2546483","2564260","2575424","2579472","2586676","2600603","2606409","2602599","2596643","2595324","2598582","2603498","2610484","2617708","2624529","2632275","2639742","2646216","2652377","2658459","2664005","2669093","2674601","2681618","2693398","2708018","2718199","2727207","2737135","2752227","2764762","2768491","2774125","2783041","2793376","2805053","2827721","2846963","2864432","2882254","2900607","2916134","2941216","2968350","2993177","3010654","3020477","3023099","3023787","3028497","3038575","3053682","",
"Swaziland","SWZ","Population ages 15-64, female","SP.POP.1564.FE.IN","94878","96947","99247","101750","104372","107112","109620","112282","115114","118118","121319","124327","127586","131064","134741","138613","142327","146371","150658","155145","159815","164726","169796","175317","181624","188860","197476","207228","217473","227425","236602","241367","245277","248930","253051","258163","265129","273019","281463","289835","297646","302861","307067","310717","314507","318989","325986","333998","342800","352010","361311","370417","379802","389294","398727","408031","417077","",
"Sint Maarten (Dutch part)","SXM","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 15-64, female","SP.POP.1564.FE.IN","11923","12050","12105","12148","12252","12445","12564","12754","12988","13217","13442","13784","14180","14468","14824","15299","15719","16198","16459","16768","17089","17494","17780","17937","18220","18551","18677","19526","19639","19790","19900","20497","20871","21552","22363","22929","23410","23867","24560","25267","25681","26148","27334","27309","27429","27741","28139","28083","28537","28547","29370","28981","29735","30779","31674","32649","33044","",
"Syrian Arab Republic","SYR","Population ages 15-64, female","SP.POP.1564.FE.IN","1105166","1132400","1157339","1183122","1214626","1254133","1295767","1345608","1401675","1460246","1519124","1574783","1631030","1688303","1747797","1810135","1868755","1930629","1995874","2064489","2136688","2214061","2295930","2382042","2472334","2566776","2661502","2760683","2864778","2974540","3090585","3214738","3345941","3483592","3625929","3771547","3924296","4076566","4227853","4378232","4526837","4641717","4755604","4876537","5015145","5178648","5422866","5691399","5951498","6162309","6295315","6189106","6000873","5771433","5548623","5367592","5334614","",
